epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
158,745.693,1.79351,1.62822,1.21615,0.79999,0.86969,0.90977,0.40128,1.84287,1.60215,1.3527,0.000688635,0.000688635,0.000688635
159,750.505,1.6616,1.35492,1.14759,0.80329,0.84395,0.8961,0.41438,1.72491,1.60734,1.33432,0.000683919,0.000683919,0.000683919
160,755.4,1.7132,1.52166,1.21202,0.80329,0.84395,0.8961,0.41438,1.72491,1.60734,1.33432,0.000679204,0.000679204,0.000679204
161,759.63,1.67039,1.48986,1.30927,0.80329,0.84395,0.8961,0.41438,1.72491,1.60734,1.33432,0.000674488,0.000674488,0.000674488
162,763.993,1.75466,1.48424,1.15602,0.90679,0.79146,0.92551,0.48024,1.66348,1.5647,1.31047,0.000669772,0.000669772,0.000669772
163,768.311,1.63373,1.42481,1.15613,0.90679,0.79146,0.92551,0.48024,1.66348,1.5647,1.31047,0.000665057,0.000665057,0.000665057
164,774.14,1.81531,1.51937,1.33616,0.93455,0.83305,0.93956,0.48866,1.69086,1.50161,1.29713,0.000660341,0.000660341,0.000660341
165,778.981,1.71247,1.41638,1.22937,0.93455,0.83305,0.93956,0.48866,1.69086,1.50161,1.29713,0.000655625,0.000655625,0.000655625
166,783.534,1.69638,1.43445,1.19564,0.93455,0.83305,0.93956,0.48866,1.69086,1.50161,1.29713,0.000650909,0.000650909,0.000650909
167,788.903,1.72234,1.43269,1.17697,0.90294,0.86222,0.91391,0.45506,1.77633,1.49079,1.3151,0.000646194,0.000646194,0.000646194
168,793.884,1.74555,1.47357,1.23841,0.90294,0.86222,0.91391,0.45506,1.77633,1.49079,1.3151,0.000641478,0.000641478,0.000641478
169,798.972,1.62489,1.35985,1.14403,0.81743,0.81141,0.90762,0.44902,1.73961,1.55619,1.30265,0.000636762,0.000636762,0.000636762
170,803.837,1.70108,1.52897,1.23931,0.81743,0.81141,0.90762,0.44902,1.73961,1.55619,1.30265,0.000632047,0.000632047,0.000632047
171,808.654,1.61604,1.42732,1.12469,0.81743,0.81141,0.90762,0.44902,1.73961,1.55619,1.30265,0.000627331,0.000627331,0.000627331
172,813.644,1.65289,1.3252,1.1185,0.91281,0.89037,0.9535,0.49644,1.66621,1.49423,1.28088,0.000622615,0.000622615,0.000622615
173,819.04,1.53617,1.3387,1.07288,0.91281,0.89037,0.9535,0.49644,1.66621,1.49423,1.28088,0.0006179,0.0006179,0.0006179
174,823.98,1.52913,1.32691,1.11702,0.81623,0.88406,0.9706,0.52026,1.62803,1.45511,1.26824,0.000613184,0.000613184,0.000613184
175,828.358,1.59333,1.42543,1.18672,0.81623,0.88406,0.9706,0.52026,1.62803,1.45511,1.26824,0.000608468,0.000608468,0.000608468
176,832.637,1.71043,1.86299,1.35031,0.81623,0.88406,0.9706,0.52026,1.62803,1.45511,1.26824,0.000603752,0.000603752,0.000603752
177,837.298,1.65573,1.43115,1.20871,0.83442,0.87785,0.96992,0.51706,1.62317,1.40435,1.25861,0.000599037,0.000599037,0.000599037
178,841.562,1.60576,1.36626,1.22986,0.83442,0.87785,0.96992,0.51706,1.62317,1.40435,1.25861,0.000594321,0.000594321,0.000594321
179,845.935,1.60258,1.43376,1.14565,0.91503,0.90723,0.97355,0.51738,1.67735,1.36775,1.26595,0.000589605,0.000589605,0.000589605
180,850.431,1.52128,1.30286,1.15189,0.91503,0.90723,0.97355,0.51738,1.67735,1.36775,1.26595,0.00058489,0.00058489,0.00058489
181,854.954,1.60511,1.33756,1.15013,0.91503,0.90723,0.97355,0.51738,1.67735,1.36775,1.26595,0.000580174,0.000580174,0.000580174
182,859.967,1.63955,1.33304,1.14567,0.79531,0.8164,0.94489,0.47003,1.72879,1.44105,1.27276,0.000575458,0.000575458,0.000575458
183,865.098,1.52417,1.32892,1.18737,0.79531,0.8164,0.94489,0.47003,1.72879,1.44105,1.27276,0.000570743,0.000570743,0.000570743
184,869.591,1.60881,1.43945,1.27565,0.78901,0.81265,0.90758,0.45107,1.69674,1.43511,1.24856,0.000566027,0.000566027,0.000566027
185,874.076,1.64884,1.33487,1.13053,0.78901,0.81265,0.90758,0.45107,1.69674,1.43511,1.24856,0.000561311,0.000561311,0.000561311
186,878.899,1.6329,1.3473,1.21659,0.78901,0.81265,0.90758,0.45107,1.69674,1.43511,1.24856,0.000556595,0.000556595,0.000556595
187,883.565,1.68891,1.5216,1.08664,0.83344,0.81499,0.88716,0.44675,1.68256,1.33486,1.24153,0.00055188,0.00055188,0.00055188
188,887.578,1.68939,1.35628,1.30529,0.83344,0.81499,0.88716,0.44675,1.68256,1.33486,1.24153,0.000547164,0.000547164,0.000547164
189,892.553,1.54683,1.21411,1.14019,0.77819,0.8379,0.86879,0.44697,1.65298,1.30456,1.24311,0.000542448,0.000542448,0.000542448
190,897.642,1.50838,1.281,1.11509,0.77819,0.8379,0.86879,0.44697,1.65298,1.30456,1.24311,0.000537733,0.000537733,0.000537733
191,902.309,1.56194,1.3118,1.195,0.77819,0.8379,0.86879,0.44697,1.65298,1.30456,1.24311,0.000533017,0.000533017,0.000533017
192,907.142,1.49127,1.27929,1.1603,0.8047,0.86262,0.84236,0.42348,1.73193,1.32467,1.28154,0.000528301,0.000528301,0.000528301
193,911.696,1.61751,1.37225,1.20383,0.8047,0.86262,0.84236,0.42348,1.73193,1.32467,1.28154,0.000523586,0.000523586,0.000523586
194,916.218,1.6387,1.28607,1.08371,0.79425,0.8489,0.85157,0.41212,1.85465,1.35284,1.32264,0.00051887,0.00051887,0.00051887
195,921.167,1.52466,1.3005,1.13994,0.79425,0.8489,0.85157,0.41212,1.85465,1.35284,1.32264,0.000514154,0.000514154,0.000514154
196,926.437,1.50165,1.25401,1.09269,0.79425,0.8489,0.85157,0.41212,1.85465,1.35284,1.32264,0.000509438,0.000509438,0.000509438
197,931.662,1.60964,1.34245,1.22679,0.82951,0.83333,0.87934,0.4603,1.7499,1.30207,1.26359,0.000504723,0.000504723,0.000504723
198,936.911,1.48359,1.25701,1.14311,0.82951,0.83333,0.87934,0.4603,1.7499,1.30207,1.26359,0.000500007,0.000500007,0.000500007
199,941.64,1.51364,1.3035,1.13901,0.86468,0.83333,0.95283,0.52403,1.64333,1.35752,1.21479,0.000495291,0.000495291,0.000495291
200,947.533,1.6424,1.33062,1.15933,0.86468,0.83333,0.95283,0.52403,1.64333,1.35752,1.21479,0.000490576,0.000490576,0.000490576
201,952.689,1.47238,1.2526,1.08198,0.86468,0.83333,0.95283,0.52403,1.64333,1.35752,1.21479,0.00048586,0.00048586,0.00048586
202,958.167,1.55152,1.27308,1.13476,0.88637,0.84485,0.96338,0.51714,1.62293,1.39743,1.20472,0.000481144,0.000481144,0.000481144
203,963.151,1.74635,1.335,1.17009,0.88637,0.84485,0.96338,0.51714,1.62293,1.39743,1.20472,0.000476429,0.000476429,0.000476429
204,968.017,1.58398,1.30093,1.1261,0.84219,0.89864,0.96338,0.52626,1.63304,1.37415,1.21801,0.000471713,0.000471713,0.000471713
205,972.581,1.51024,1.29736,1.13801,0.84219,0.89864,0.96338,0.52626,1.63304,1.37415,1.21801,0.000466997,0.000466997,0.000466997
206,977.24,1.51103,1.2337,1.11335,0.84219,0.89864,0.96338,0.52626,1.63304,1.37415,1.21801,0.000462281,0.000462281,0.000462281
207,981.577,1.60805,1.32544,1.00679,0.81707,0.93333,0.96276,0.49276,1.66399,1.30361,1.24313,0.000457566,0.000457566,0.000457566
208,986.109,1.43767,1.3803,1.00801,0.81707,0.93333,0.96276,0.49276,1.66399,1.30361,1.24313,0.00045285,0.00045285,0.00045285
209,990.768,1.66585,1.26739,1.12118,0.9557,0.86667,0.97451,0.48624,1.74655,1.22561,1.27162,0.000448134,0.000448134,0.000448134
210,995.05,1.4234,1.14356,1.06296,0.9557,0.86667,0.97451,0.48624,1.74655,1.22561,1.27162,0.000443419,0.000443419,0.000443419
211,999.167,1.48308,1.3959,1.087,0.9557,0.86667,0.97451,0.48624,1.74655,1.22561,1.27162,0.000438703,0.000438703,0.000438703
212,1003.45,1.52432,1.18687,1.1266,0.94146,0.9,0.97451,0.5168,1.70193,1.20474,1.25256,0.000433987,0.000433987,0.000433987
213,1007.85,1.44151,1.30036,1.13583,0.94146,0.9,0.97451,0.5168,1.70193,1.20474,1.25256,0.000429272,0.000429272,0.000429272
214,1012.65,1.47169,1.21113,1.09854,0.96015,0.89116,0.97519,0.5372,1.63357,1.19923,1.22057,0.000424556,0.000424556,0.000424556
215,1017.01,1.53581,1.2099,1.22718,0.96015,0.89116,0.97519,0.5372,1.63357,1.19923,1.22057,0.00041984,0.00041984,0.00041984
216,1021.58,1.45327,1.21133,1.11709,0.96015,0.89116,0.97519,0.5372,1.63357,1.19923,1.22057,0.000415124,0.000415124,0.000415124
217,1026.23,1.5762,1.26896,1.24658,0.85461,0.93757,0.96167,0.51468,1.59943,1.30018,1.20908,0.000410409,0.000410409,0.000410409
218,1031.12,1.50991,1.23291,1.0785,0.85461,0.93757,0.96167,0.51468,1.59943,1.30018,1.20908,0.000405693,0.000405693,0.000405693
219,1035.75,1.6159,1.26721,1.07622,0.766,0.89511,0.89542,0.48251,1.58847,1.38662,1.20567,0.000400977,0.000400977,0.000400977
220,1040.92,1.51397,1.25509,1.18942,0.766,0.89511,0.89542,0.48251,1.58847,1.38662,1.20567,0.000396262,0.000396262,0.000396262
221,1045.53,1.50686,1.18431,1.07117,0.766,0.89511,0.89542,0.48251,1.58847,1.38662,1.20567,0.000391546,0.000391546,0.000391546
222,1049.82,1.49462,1.2105,1.12628,0.78336,0.93305,0.88346,0.47874,1.57101,1.35208,1.19774,0.00038683,0.00038683,0.00038683
223,1054.34,1.55108,1.30913,1.1424,0.78336,0.93305,0.88346,0.47874,1.57101,1.35208,1.19774,0.000382115,0.000382115,0.000382115
224,1059.08,1.53293,1.18587,1.27687,0.78006,0.9106,0.94723,0.51813,1.61934,1.28028,1.21208,0.000377399,0.000377399,0.000377399
225,1064.3,1.55865,1.22228,1.15005,0.78006,0.9106,0.94723,0.51813,1.61934,1.28028,1.21208,0.000372683,0.000372683,0.000372683
226,1069.07,1.55794,1.20963,1.11522,0.78006,0.9106,0.94723,0.51813,1.61934,1.28028,1.21208,0.000367967,0.000367967,0.000367967
227,1073.48,1.64085,1.31725,1.2047,0.9137,0.89268,0.95561,0.52539,1.63798,1.19709,1.22109,0.000363252,0.000363252,0.000363252
228,1078.3,1.40629,1.10381,1.04262,0.9137,0.89268,0.95561,0.52539,1.63798,1.19709,1.22109,0.000358536,0.000358536,0.000358536
229,1083.4,1.46386,1.14429,1.06884,0.94212,0.89972,0.96394,0.52522,1.6179,1.15864,1.21975,0.00035382,0.00035382,0.00035382
230,1087.92,1.51503,1.12805,1.09057,0.94212,0.89972,0.96394,0.52522,1.6179,1.15864,1.21975,0.000349105,0.000349105,0.000349105
231,1093.03,1.51624,1.12304,1.10141,0.94212,0.89972,0.96394,0.52522,1.6179,1.15864,1.21975,0.000344389,0.000344389,0.000344389
232,1098.17,1.39562,1.14065,1.12631,0.90302,0.86667,0.96739,0.54224,1.5838,1.13744,1.21296,0.000339673,0.000339673,0.000339673
233,1102.98,1.3958,1.24901,1.12436,0.90302,0.86667,0.96739,0.54224,1.5838,1.13744,1.21296,0.000334958,0.000334958,0.000334958
234,1107.61,1.58163,1.36287,1.17708,0.88166,0.9744,0.98035,0.52322,1.64522,1.13187,1.23862,0.000330242,0.000330242,0.000330242
235,1112.8,1.42737,1.13319,1.15126,0.88166,0.9744,0.98035,0.52322,1.64522,1.13187,1.23862,0.000325526,0.000325526,0.000325526
236,1118.07,1.47277,1.15312,1.10084,0.88166,0.9744,0.98035,0.52322,1.64522,1.13187,1.23862,0.00032081,0.00032081,0.00032081
237,1122.78,1.53741,1.34482,1.18348,0.86219,1,0.97066,0.52547,1.67401,1.14278,1.24656,0.000316095,0.000316095,0.000316095
238,1127.14,1.48802,1.17872,1.07553,0.86219,1,0.97066,0.52547,1.67401,1.14278,1.24656,0.000311379,0.000311379,0.000311379
239,1131.93,1.4512,1.2103,1.06215,0.84243,1,0.96972,0.52711,1.66229,1.1366,1.23693,0.000306663,0.000306663,0.000306663
240,1136.87,1.55306,1.26993,1.11064,0.84243,1,0.96972,0.52711,1.66229,1.1366,1.23693,0.000301948,0.000301948,0.000301948
241,1141.82,1.47553,1.17335,1.12127,0.84243,1,0.96972,0.52711,1.66229,1.1366,1.23693,0.000297232,0.000297232,0.000297232
242,1146.57,1.4989,1.18498,1.044,0.85172,0.93333,0.96965,0.52047,1.70435,1.18004,1.2519,0.000292516,0.000292516,0.000292516
243,1151.08,1.51184,1.20572,1.10803,0.85172,0.93333,0.96965,0.52047,1.70435,1.18004,1.2519,0.000287801,0.000287801,0.000287801
244,1155.17,1.42487,1.0984,1.05347,0.82814,0.93333,0.95639,0.48856,1.79017,1.24068,1.27928,0.000283085,0.000283085,0.000283085
245,1159.38,1.49132,1.12312,1.13827,0.82814,0.93333,0.95639,0.48856,1.79017,1.24068,1.27928,0.000278369,0.000278369,0.000278369
246,1163.75,1.74117,1.39268,1.13501,0.82814,0.93333,0.95639,0.48856,1.79017,1.24068,1.27928,0.000273654,0.000273654,0.000273654
247,1168.14,1.466,1.19527,1.07396,0.84842,0.92632,0.96074,0.50141,1.77847,1.24969,1.27093,0.000268938,0.000268938,0.000268938
248,1172.75,1.42973,1.15255,1.1026,0.84842,0.92632,0.96074,0.50141,1.77847,1.24969,1.27093,0.000264222,0.000264222,0.000264222
249,1177.57,1.499,1.16185,1.06579,0.88318,0.916,0.97509,0.51618,1.7016,1.18256,1.238,0.000259506,0.000259506,0.000259506
250,1182.14,1.415,1.16344,1.10835,0.88318,0.916,0.97509,0.51618,1.7016,1.18256,1.238,0.000254791,0.000254791,0.000254791
251,1186.55,1.37252,1.06797,1.03323,0.88318,0.916,0.97509,0.51618,1.7016,1.18256,1.238,0.000250075,0.000250075,0.000250075
252,1191.03,1.50905,1.26404,1.08287,0.88297,0.94131,0.97389,0.55128,1.64544,1.12491,1.20992,0.000245359,0.000245359,0.000245359
253,1195.29,1.45068,1.15496,1.17307,0.88297,0.94131,0.97389,0.55128,1.64544,1.12491,1.20992,0.000240644,0.000240644,0.000240644
254,1199.63,1.32128,1.0805,1.07023,0.91749,0.94859,0.98278,0.54934,1.60043,1.117,1.18911,0.000235928,0.000235928,0.000235928
255,1204.4,1.48071,1.15656,1.09251,0.91749,0.94859,0.98278,0.54934,1.60043,1.117,1.18911,0.000231212,0.000231212,0.000231212
256,1209.08,1.48191,1.12244,1.03932,0.91749,0.94859,0.98278,0.54934,1.60043,1.117,1.18911,0.000226497,0.000226497,0.000226497
257,1213.88,1.52712,1.33902,1.24538,0.94887,0.96217,0.97944,0.54443,1.60045,1.1197,1.18878,0.000221781,0.000221781,0.000221781
258,1218.94,1.34184,1.09912,1.07944,0.94887,0.96217,0.97944,0.54443,1.60045,1.1197,1.18878,0.000217065,0.000217065,0.000217065
259,1223.71,1.26331,1.0779,1.0812,0.95766,0.96013,0.98288,0.55766,1.61659,1.09057,1.19664,0.000212349,0.000212349,0.000212349
260,1227.92,1.4012,1.11376,1.1404,0.95766,0.96013,0.98288,0.55766,1.61659,1.09057,1.19664,0.000207634,0.000207634,0.000207634
261,1232.64,1.3466,1.09409,1.10662,0.95766,0.96013,0.98288,0.55766,1.61659,1.09057,1.19664,0.000202918,0.000202918,0.000202918
262,1237.25,1.4658,1.1241,1.14105,0.92967,0.94763,0.98591,0.5511,1.61455,1.06982,1.19863,0.000198202,0.000198202,0.000198202
263,1244.16,1.41121,1.09969,1.0413,0.92967,0.94763,0.98591,0.5511,1.61455,1.06982,1.19863,0.000193487,0.000193487,0.000193487
264,1249.62,1.35259,1.08346,1.05497,0.91673,0.91067,0.98611,0.54199,1.63334,1.06559,1.20767,0.000188771,0.000188771,0.000188771
265,1253.72,1.33854,1.02986,1.06675,0.91673,0.91067,0.98611,0.54199,1.63334,1.06559,1.20767,0.000184055,0.000184055,0.000184055
266,1258.89,1.4415,1.28282,1.15418,0.91673,0.91067,0.98611,0.54199,1.63334,1.06559,1.20767,0.00017934,0.00017934,0.00017934
267,1263.58,1.3392,1.01019,1.04871,0.91958,0.92799,0.98611,0.53974,1.6496,1.07105,1.21466,0.000174624,0.000174624,0.000174624
268,1268.08,1.3633,1.10849,1.11011,0.91958,0.92799,0.98611,0.53974,1.6496,1.07105,1.21466,0.000169908,0.000169908,0.000169908
269,1272.7,1.36069,1.12975,1.15908,0.96713,0.92721,0.98611,0.54329,1.65535,1.06114,1.2189,0.000165192,0.000165192,0.000165192
270,1277.04,1.49754,1.17515,1.18413,0.96713,0.92721,0.98611,0.54329,1.65535,1.06114,1.2189,0.000160477,0.000160477,0.000160477
271,1281.31,1.40363,1.1403,1.1186,0.96713,0.92721,0.98611,0.54329,1.65535,1.06114,1.2189,0.000155761,0.000155761,0.000155761
272,1285.65,1.61685,1.44668,1.2304,0.99591,0.93037,0.98894,0.53769,1.63913,1.05501,1.21158,0.000151045,0.000151045,0.000151045
273,1290.3,1.36091,1.05411,1.05691,0.99591,0.93037,0.98894,0.53769,1.63913,1.05501,1.21158,0.00014633,0.00014633,0.00014633
274,1295.7,1.45434,1.09423,1.15139,0.96394,0.9234,0.98894,0.54907,1.64492,1.06962,1.21335,0.000141614,0.000141614,0.000141614
275,1300.53,1.34693,1.10926,1.06213,0.96394,0.9234,0.98894,0.54907,1.64492,1.06962,1.21335,0.000136898,0.000136898,0.000136898
276,1304.77,1.33856,1.03853,1.06915,0.96394,0.9234,0.98894,0.54907,1.64492,1.06962,1.21335,0.000132183,0.000132183,0.000132183
277,1309.19,1.39603,1.16856,1.17204,0.90572,0.99113,0.98591,0.54161,1.62486,1.08104,1.20294,0.000127467,0.000127467,0.000127467
278,1313.57,1.46891,1.17065,1.16914,0.90572,0.99113,0.98591,0.54161,1.62486,1.08104,1.20294,0.000122751,0.000122751,0.000122751
279,1318.39,1.29524,1.02905,1.02247,0.91581,0.99258,0.98591,0.54516,1.59878,1.08433,1.19344,0.000118035,0.000118035,0.000118035
280,1322.81,1.35539,1.17665,1.08123,0.91581,0.99258,0.98591,0.54516,1.59878,1.08433,1.19344,0.00011332,0.00011332,0.00011332
281,1327.56,1.3098,1.10078,1.00859,0.91581,0.99258,0.98591,0.54516,1.59878,1.08433,1.19344,0.000108604,0.000108604,0.000108604
282,1331.87,1.45153,1.10996,1.0259,0.89899,0.98234,0.98591,0.54443,1.59478,1.06873,1.19165,0.000103888,0.000103888,0.000103888
283,1336.18,1.36258,1.0791,1.02962,0.89899,0.98234,0.98591,0.54443,1.59478,1.06873,1.19165,9.91726e-05,9.91726e-05,9.91726e-05
284,1340.62,1.42234,1.06782,1.12439,0.88813,0.97877,0.98338,0.53791,1.60239,1.06443,1.19664,9.44569e-05,9.44569e-05,9.44569e-05
285,1345.08,1.28648,1.05461,1.06584,0.88813,0.97877,0.98338,0.53791,1.60239,1.06443,1.19664,8.97412e-05,8.97412e-05,8.97412e-05
286,1349.79,1.24026,0.98346,1.01717,0.88813,0.97877,0.98338,0.53791,1.60239,1.06443,1.19664,8.50255e-05,8.50255e-05,8.50255e-05
287,1354.27,1.38281,1.1363,1.09148,0.8642,0.98739,0.98338,0.53213,1.62714,1.06822,1.2097,8.03098e-05,8.03098e-05,8.03098e-05
288,1358.59,1.45382,1.08783,1.18149,0.8642,0.98739,0.98338,0.53213,1.62714,1.06822,1.2097,7.55941e-05,7.55941e-05,7.55941e-05
289,1363.03,1.32677,1.06844,1.05923,0.8627,0.98109,0.98338,0.53319,1.64318,1.07525,1.21752,7.08784e-05,7.08784e-05,7.08784e-05
290,1367.19,1.34245,1.08215,1.12894,0.8627,0.98109,0.98338,0.53319,1.64318,1.07525,1.21752,6.61627e-05,6.61627e-05,6.61627e-05
291,1371.88,1.32727,1.07955,1.12812,0.8627,0.98109,0.98338,0.53319,1.64318,1.07525,1.21752,6.1447e-05,6.1447e-05,6.1447e-05
292,1375.94,1.38037,1.09333,1.1108,0.91577,0.95645,0.98641,0.53401,1.6475,1.07155,1.2187,5.67313e-05,5.67313e-05,5.67313e-05
293,1380.02,1.41774,1.20683,1.12313,0.91577,0.95645,0.98641,0.53401,1.6475,1.07155,1.2187,5.20156e-05,5.20156e-05,5.20156e-05
294,1384.43,1.29923,1.03801,1.10206,0.91431,0.96091,0.98641,0.54077,1.64589,1.06491,1.21656,4.72999e-05,4.72999e-05,4.72999e-05
295,1388.73,1.42059,1.11859,1.17204,0.91431,0.96091,0.98641,0.54077,1.64589,1.06491,1.21656,4.25842e-05,4.25842e-05,4.25842e-05
296,1393.05,1.29748,1.08315,1.08765,0.91431,0.96091,0.98641,0.54077,1.64589,1.06491,1.21656,3.78685e-05,3.78685e-05,3.78685e-05
297,1397,1.41404,1.13932,1.23336,0.96254,0.91048,0.98641,0.54512,1.63982,1.06481,1.21386,3.31528e-05,3.31528e-05,3.31528e-05
298,1401.12,1.24995,0.99046,1.09593,0.96254,0.91048,0.98641,0.54512,1.63982,1.06481,1.21386,2.84371e-05,2.84371e-05,2.84371e-05
299,1405.42,1.26326,1.0631,1.08881,0.96429,0.91166,0.98641,0.54979,1.63367,1.06622,1.21129,2.37214e-05,2.37214e-05,2.37214e-05
300,1409.67,1.32885,1.03672,1.09092,0.96429,0.91166,0.98641,0.54979,1.63367,1.06622,1.21129,1.90057e-05,1.90057e-05,1.90057e-05
